PAYIN_ID|REFBILL_NO|TRANSFER_DATE|TRAN_DATE|BUS_DATE|SHIFT_DESCRIPTION|LAST_CLOSE_SHIFT_DT|FILEPATH|FILENAME|TYPE|PAYMENT_TYPE|AMOUNTREC|AMOUNT|AMOUNT_DIFF|REMARK|STATUS_SAP|STATUS|NO_SALE_STATUS|CREATEDATE|CREATEBY|UPDATEDATE|UPDATEBY
2455|270120171|27/1/2560|27/1/2560|27/1/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 27/01/2560 00:00:47 - 27/01/2560 13:32:52|27/1/2560 13:32:52|D:\6211\20170127\|Payin1.jpg|1|1|138953.5000|138954.0000|0.5000||1|3|0|27/1/2560 15:04:18|7|27/1/2560 15:05:43|7
2456|260120172|27/1/2560|27/1/2560|26/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 26/01/2560 13:43:31 - 26/01/2560 23:31:07,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170127\|Payin2.jpg|2|1|168861.7000|168862.0000|0.3000||1|3|0|27/1/2560 15:04:18|7|27/1/2560 15:05:44|7
2457||27/1/2560|27/1/2560|26/1/2560|||D:\6211\20170127\|report.pdf|3|1||322385.7000||||3||27/1/2560 15:04:18|7|27/1/2560 15:05:41|7
2458|280120171|28/1/2560|28/1/2560|28/1/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 28/01/2560 00:00:57 - 28/01/2560 13:44:58|28/1/2560 13:44:58|D:\6211\20170128\|Payin1.jpg|1|1|171723.1000|171344.0000|-379.1000|มีการคืนสินค้าราคา 380 บาท$$&&แต่เกิดค่าแตกต่าง แจ้ง ICT ปรับปรุงยอด รอดำเนินการ|1|3|0|28/1/2560 13:52:57|2|28/1/2560 15:30:48|1
2459|270120172|28/1/2560|28/1/2560|27/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 27/01/2560 13:33:18 - 27/01/2560 23:28:33,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170128\|Payin2.jpg|2|1|175476.9000|175477.0000|0.1000||1|3|0|28/1/2560 13:52:57|2|28/1/2560 15:30:50|1
2460||28/1/2560|28/1/2560|27/1/2560|||D:\6211\20170128\|report.pdf|3|1||314430.9000||||3||28/1/2560 13:52:57|2|28/1/2560 15:30:46|1
2461|290120171|29/1/2560|29/1/2560|29/1/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 29/01/2560 00:00:13 - 29/01/2560 13:49:23|29/1/2560 13:49:23|D:\6211\20170129\|Payin1.jpg|1|1|126706.6000|126707.0000|0.4000||1|3|0|29/1/2560 14:10:55|2|29/1/2560 17:13:22|1
2462|280120172|29/1/2560|29/1/2560|28/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 28/01/2560 13:45:44 - 28/01/2560 23:14:29,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170129\|Payin2.jpg|2|1|106703.8000|106325.0000|-378.8000|มีการคืนสินค้าราคา 380บาท แต่ระบบการคืนสินไม่ลิ้งค์ข้อมูลมาที่ยอดแนะนำ|1|3|0|29/1/2560 14:10:55|2|29/1/2560 17:13:23|1
2463||29/1/2560|29/1/2560|28/1/2560|||D:\6211\20170129\|report.pdf|3|1||277667.8000||||3||29/1/2560 14:10:55|2|29/1/2560 17:13:21|1
2464|300120171|30/1/2560|30/1/2560|30/1/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 30/01/2560 00:02:38 - 30/01/2560 13:48:20|30/1/2560 13:48:20|D:\6211\20170130\|Payin1.jpg|1|1|157159.1000|157160.0000|0.9000||1|3|0|30/1/2560 13:56:01|1|30/1/2560 15:41:25|1
2465|290120172|30/1/2560|30/1/2560|29/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 29/01/2560 13:50:02 - 29/01/2560 23:34:55,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170130\|Payin2.jpg|2|1|140496.6000|140497.0000|0.4000||1|3|0|30/1/2560 13:56:01|1|30/1/2560 15:41:26|1
2466||30/1/2560|30/1/2560|29/1/2560|||D:\6211\20170130\|report.pdf|3|1||267203.6000||||3||30/1/2560 13:56:01|1|30/1/2560 15:41:24|1
2467|310120171|31/1/2560|31/1/2560|31/1/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 31/01/2560 00:01:34 - 31/01/2560 13:31:39|31/1/2560 13:31:39|D:\6211\20170131\|Payin1.jpg|1|1|136030.8600|136031.0000|0.1400||1|3|0|31/1/2560 13:37:13|2|31/1/2560 14:58:43|1
2468|300120172|31/1/2560|31/1/2560|30/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 30/01/2560 13:48:33 - 30/01/2560 23:29:02,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170131\|Payin2.jpg|2|1|144343.7000|144344.0000|0.3000||1|3|0|31/1/2560 13:37:13|2|31/1/2560 14:58:44|1
2469||31/1/2560|31/1/2560|30/1/2560|||D:\6211\20170131\|report.pdf|3|1||301503.7000||||3||31/1/2560 13:37:13|2|31/1/2560 14:58:42|1
2470|010220171|1/2/2560|1/2/2560|1/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 01/02/2560 00:02:07 - 01/02/2560 13:32:53|1/2/2560 13:32:53|D:\6211\20170201\|Payin1.jpg|1|1|148450.8000|148451.0000|0.2000||1|3|0|1/2/2560 13:38:10|2|1/2/2560 15:06:09|2
2471|310120172|1/2/2560|1/2/2560|31/1/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 31/01/2560 13:34:15 - 31/01/2560 23:26:27,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170201\|Payin2.jpg|2|1|171207.6600|171208.0000|0.3400||1|3|0|1/2/2560 13:38:10|2|1/2/2560 15:06:10|2
2472||1/2/2560|1/2/2560|31/1/2560|||D:\6211\20170201\|report.pdf|3|1||307238.6600||||3||1/2/2560 13:38:10|2|1/2/2560 15:06:08|2
2473|020220171|2/2/2560|2/2/2560|2/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 02/02/2560 00:00:18 - 02/02/2560 13:43:44|2/2/2560 13:43:44|D:\6211\20170202\|Payin1.jpg|1|1|154461.7100|154462.0000|0.2900||1|3|0|2/2/2560 13:45:51|2|2/2/2560 15:48:46|2
2474|010220172|2/2/2560|2/2/2560|1/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 01/02/2560 13:33:22 - 01/02/2560 23:30:58,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170202\|Payin2.jpg|2|1|171146.8000|171147.0000|0.2000||1|3|0|2/2/2560 13:45:51|2|2/2/2560 15:48:47|2
2475||2/2/2560|2/2/2560|1/2/2560|||D:\6211\20170202\|report.pdf|3|1||319597.8000||||3||2/2/2560 13:45:51|2|2/2/2560 15:48:45|2
2476|030220171|3/2/2560|3/2/2560|3/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 3 03/02/2560 00:01:33 - 03/02/2560 13:39:19|3/2/2560 13:39:19|D:\6211\20170203\|Payin1.jpg|1|1|156907.2000|156908.0000|0.8000||2|3|0|3/2/2560 13:45:51|7|3/2/2560 15:12:29|1
2477|020220172|3/2/2560|3/2/2560|2/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 02/02/2560 13:44:00 - 02/02/2560 23:32:37,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170203\|Payin2.jpg|2|1|181802.9100|181803.0000|0.0900||2|3|0|3/2/2560 13:45:51|7|3/2/2560 15:12:30|1
2478||3/2/2560|3/2/2560|2/2/2560|||D:\6211\20170203\|report.pdf|3|1||336264.9100||||3||3/2/2560 13:45:51|7|3/2/2560 15:12:28|1
2479|040220171|4/2/2560|4/2/2560|4/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 04/02/2560 00:02:56 - 04/02/2560 13:49:04|4/2/2560 13:49:04|D:\6211\20170204\|Payin1.jpg|1|1|156058.8000|156059.0000|0.2000||2|3|0|4/2/2560 13:52:28|2|4/2/2560 15:28:12|7
2480|030220172|4/2/2560|4/2/2560|3/2/2560|POS เครื่องที่ 1 จากกะที่ 4 - 4 03/02/2560 13:39:36 - 03/02/2560 23:35:44,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170204\|Payin2.jpg|2|1|198522.7000|198523.0000|0.3000||2|3|0|4/2/2560 13:52:28|2|4/2/2560 15:28:13|7
2481||4/2/2560|4/2/2560|3/2/2560|||D:\6211\20170204\|report.pdf|3|1||355430.7000||||3||4/2/2560 13:52:28|2|4/2/2560 15:28:10|7
2482|050220171|5/2/2560|5/2/2560|5/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 05/02/2560 00:02:00 - 05/02/2560 13:53:33|5/2/2560 13:53:33|D:\6211\20170205\|Payin1.jpg|1|1|160460.3000|160461.0000|0.7000||2|3|0|5/2/2560 13:56:01|2|5/2/2560 15:11:28|7
2483|040220172|5/2/2560|5/2/2560|4/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 04/02/2560 13:49:14 - 04/02/2560 23:25:08,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170205\|Payin2.jpg|2|1|161690.1000|161691.0000|0.9000||2|3|0|5/2/2560 13:56:01|2|5/2/2560 15:11:29|7
2484||5/2/2560|5/2/2560|4/2/2560|||D:\6211\20170205\|report.pdf|3|1||317749.1000||||3||5/2/2560 13:56:01|2|5/2/2560 15:11:27|7
2485|060220171|6/2/2560|6/2/2560|6/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 06/02/2560 00:01:52 - 06/02/2560 13:52:11|6/2/2560 13:52:11|D:\6211\20170206\|Payin1.jpg|1|1|139895.9000|139896.0000|0.1000||2|3|0|6/2/2560 13:57:20|2|6/2/2560 15:33:29|7
2486|050220172|6/2/2560|6/2/2560|5/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 05/02/2560 13:53:58 - 05/02/2560 23:34:31,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170206\|Payin2.jpg|2|1|144896.3100|144897.0000|0.6900||2|3|0|6/2/2560 13:57:20|2|6/2/2560 15:33:30|7
2487||6/2/2560|6/2/2560|5/2/2560|||D:\6211\20170206\|report.pdf|3|1||305357.3100||||3||6/2/2560 13:57:20|2|6/2/2560 15:33:28|7
2488|070220171|7/2/2560|7/2/2560|7/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 07/02/2560 00:03:18 - 07/02/2560 13:43:03|7/2/2560 13:43:03|D:\6211\20170207\|Payin1.jpg|1|1|151391.3000|151392.0000|0.7000||2|3|0|7/2/2560 13:45:11|2|7/2/2560 14:53:39|2
2489|060220172|7/2/2560|7/2/2560|6/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 06/02/2560 13:52:34 - 06/02/2560 23:23:37,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170207\|Payin2.jpg|2|1|164531.8000|164532.0000|0.2000||2|3|0|7/2/2560 13:45:11|2|7/2/2560 14:53:41|2
2490||7/2/2560|7/2/2560|6/2/2560|||D:\6211\20170207\|report.pdf|3|1||304427.8000||||3||7/2/2560 13:45:11|2|7/2/2560 14:53:39|2
2491|080220171|8/2/2560|8/2/2560|8/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 08/02/2560 00:00:26 - 08/02/2560 13:38:08|8/2/2560 13:38:08|D:\6211\20170208\|Payin1.jpg|1|1|126328.6000|126329.0000|0.4000||2|3|0|8/2/2560 14:09:33|1|8/2/2560 15:39:26|2
2492|070220172|8/2/2560|8/2/2560|7/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 07/02/2560 13:43:43 - 07/02/2560 23:30:05,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170208\|Payin2.jpg|2|1|147732.3000|147733.0000|0.7000||2|3|0|8/2/2560 14:09:33|1|8/2/2560 15:39:27|2
2493||8/2/2560|8/2/2560|7/2/2560|||D:\6211\20170208\|report.pdf|3|1||299124.3000||||3||8/2/2560 14:09:33|1|8/2/2560 15:39:25|2
2494|090220171|9/2/2560|9/2/2560|9/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 09/02/2560 00:00:37 - 09/02/2560 13:38:47|9/2/2560 13:38:47|D:\6211\20170209\|Payin1.jpg|1|1|148878.7600|148879.0000|0.2400||2|3|0|9/2/2560 13:51:03|1|9/2/2560 15:10:24|2
2495|080220172|9/2/2560|9/2/2560|8/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 08/02/2560 13:38:54 - 08/02/2560 23:29:33,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170209\|Payin2.jpg|2|1|153254.1000|153255.0000|0.9000||2|3|0|9/2/2560 13:51:03|1|9/2/2560 15:10:25|2
2496||9/2/2560|9/2/2560|8/2/2560|||D:\6211\20170209\|report.pdf|3|1||279583.1000||||3||9/2/2560 13:51:03|1|9/2/2560 15:10:23|2
2497|100220171|10/2/2560|10/2/2560|10/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 10/02/2560 00:00:44 - 10/02/2560 13:12:12|10/2/2560 13:12:12|D:\6211\20170210\|Payin1.jpg|1|1|146859.2000|146860.0000|0.8000||2|3|0|10/2/2560 13:42:41|1|10/2/2560 15:41:42|1
2498|090220172|10/2/2560|10/2/2560|9/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 09/02/2560 13:38:59 - 09/02/2560 23:29:38,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20170210\|Payin2.jpg|2|1|161699.4600|161700.0000|0.5400||2|3|0|10/2/2560 13:42:41|1|10/2/2560 15:41:43|1
2499||10/2/2560|10/2/2560|9/2/2560|||D:\6211\20170210\|report.pdf|3|1||310578.4600||||3||10/2/2560 13:42:41|1|10/2/2560 15:41:41|1
2500|110220171|11/2/2560|11/2/2560|11/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 11/02/2560 00:00:50 - 11/02/2560 13:26:47|11/2/2560 13:26:47|D:\6211\20170211\|Payin1.jpg|1|1|177375.1000|177376.0000|0.9000||1|3|0|11/2/2560 13:39:04|2|11/2/2560 15:37:22|2
2501|100220172|11/2/2560|11/2/2560|10/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 10/02/2560 13:14:28 - 10/02/2560 23:32:59,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170211\|Payin2.jpg|2|1|170200.1000|170201.0000|0.9000||1|3|0|11/2/2560 13:39:04|2|11/2/2560 15:37:23|2
2502||11/2/2560|11/2/2560|10/2/2560|||D:\6211\20170211\|report.pdf|3|1||317060.1000||||3||11/2/2560 13:39:04|2|11/2/2560 15:37:21|2
2503|120220171|12/2/2560|12/2/2560|12/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 12/02/2560 00:00:09 - 12/02/2560 13:37:36|12/2/2560 13:37:36|D:\6211\20170212\|Payin1.jpg|1|1|137339.5000|137340.0000|0.5000||1|3|0|12/2/2560 13:46:15|2|12/2/2560 15:40:55|2
2504|110220172|12/2/2560|12/2/2560|11/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 11/02/2560 13:27:21 - 11/02/2560 23:30:24,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170212\|Payin2.jpg|2|1|128744.9000|128745.0000|0.1000||1|3|0|12/2/2560 13:46:15|2|12/2/2560 15:40:57|2
2505||12/2/2560|12/2/2560|11/2/2560|||D:\6211\20170212\|report.pdf|3|1||306120.9000||||3||12/2/2560 13:46:15|2|12/2/2560 15:40:54|2
2506|130220171|13/2/2560|13/2/2560|13/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 13/02/2560 00:02:57 - 13/02/2560 13:52:23|13/2/2560 13:52:23|D:\6211\20170213\|Payin1.jpg|1|1|132138.4000|132139.0000|0.6000||1|3|0|13/2/2560 14:07:34|2|13/2/2560 15:13:33|2
2507|120220172|13/2/2560|13/2/2560|12/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 12/02/2560 13:37:48 - 12/02/2560 23:26:15,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170213\|Payin2.jpg|2|1|110758.7000|110759.0000|0.3000||1|3|0|13/2/2560 14:07:34|2|13/2/2560 15:13:34|2
2508||13/2/2560|13/2/2560|12/2/2560|||D:\6211\20170213\|report.pdf|3|1||248098.7000||||3||13/2/2560 14:07:34|2|13/2/2560 15:13:31|2
2509|140220171|14/2/2560|14/2/2560|14/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 14/02/2560 00:00:08 - 14/02/2560 13:44:27|14/2/2560 13:44:27|D:\6211\20170214\|Payin1.jpg|1|1|122664.1000|122665.0000|0.9000||1|3|0|14/2/2560 13:54:02|2|14/2/2560 15:25:59|2
2510|130220172|14/2/2560|14/2/2560|13/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 13/02/2560 13:52:45 - 13/02/2560 23:29:11,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170214\|Payin2.jpg|2|1|131720.1000|131721.0000|0.9000||1|3|0|14/2/2560 13:54:02|2|14/2/2560 15:26:00|2
2511||14/2/2560|14/2/2560|13/2/2560|||D:\6211\20170214\|report.pdf|3|1||263859.1000||||3||14/2/2560 13:54:02|2|14/2/2560 15:25:58|2
2512|150220171|15/2/2560|15/2/2560|15/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 15/02/2560 00:04:02 - 15/02/2560 13:46:40|15/2/2560 13:46:40|D:\6211\20170215\|Payin1.jpg|1|1|143781.0000|143781.0000|0.0000||1|3|0|15/2/2560 14:02:07|9|15/2/2560 15:02:10|1
2513|140220172|15/2/2560|15/2/2560|14/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 14/02/2560 13:44:56 - 14/02/2560 23:31:02,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170215\|Payin2.jpg|2|1|165228.7000|165229.0000|0.3000||1|3|0|15/2/2560 14:02:07|9|15/2/2560 15:02:11|1
2514||15/2/2560|15/2/2560|14/2/2560|||D:\6211\20170215\|report.pdf|3|1||287893.7000||||3||15/2/2560 14:02:07|9|15/2/2560 15:02:09|1
2515|160220171|16/2/2560|16/2/2560|16/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 16/02/2560 00:04:16 - 16/02/2560 10:16:22|16/2/2560 10:16:22|D:\6211\20170216\|Payin1.jpg|1|1|84397.7800|84398.0000|0.2200||1|3|0|16/2/2560 10:30:09|1|16/2/2560 11:16:26|2
2516|150220172|16/2/2560|16/2/2560|15/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 15/02/2560 13:48:05 - 15/02/2560 23:26:59,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170216\|Payin2.jpg|2|1|150634.6000|150635.0000|0.4000||1|3|0|16/2/2560 10:30:09|1|16/2/2560 11:16:28|2
2517||16/2/2560|16/2/2560|15/2/2560|||D:\6211\20170216\|report.pdf|3|1||294415.6000||||3||16/2/2560 10:30:09|1|16/2/2560 11:16:25|2
2518|170220171|17/2/2560|17/2/2560|17/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 17/02/2560 00:03:04 - 17/02/2560 13:42:43|17/2/2560 13:42:43|D:\6211\20170217\|Payin1.jpg|1|1|139893.7800|139894.0000|0.2200||1|3|0|17/2/2560 14:08:02|1|17/2/2560 15:17:45|2
2519|160220172|17/2/2560|17/2/2560|16/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 16/02/2560 10:16:59 - 16/02/2560 23:28:59,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170217\|Payin2.jpg|2|1|217202.6800|217203.0000|0.3200||1|3|0|17/2/2560 14:08:02|1|17/2/2560 15:17:46|2
2520||17/2/2560|17/2/2560|16/2/2560|||D:\6211\20170217\|report.pdf|3|1||301600.6800||||3||17/2/2560 14:08:02|1|17/2/2560 15:17:44|2
2521|180220171|18/2/2560|18/2/2560|18/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 18/02/2560 00:00:59 - 18/02/2560 13:35:59|18/2/2560 13:35:59|D:\6211\20170218\|Payin1.jpg|1|1|151137.3000|151138.0000|0.7000||1|3|0|18/2/2560 13:44:48|2|18/2/2560 15:35:40|1
2522|170220172|18/2/2560|18/2/2560|17/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 17/02/2560 13:42:59 - 17/02/2560 23:33:10,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170218\|Payin2.jpg|2|1|156446.3800|156447.0000|0.6200||1|3|0|18/2/2560 13:44:48|2|18/2/2560 15:35:41|1
2523||18/2/2560|18/2/2560|17/2/2560|||D:\6211\20170218\|report.pdf|3|1||296340.3800||||3||18/2/2560 13:44:48|2|18/2/2560 15:35:39|1
2524|190220171|19/2/2560|19/2/2560|19/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 19/02/2560 00:00:28 - 19/02/2560 13:29:37|19/2/2560 13:29:37|D:\6211\20170219\|Payin1.jpg|1|1|145289.2000|145290.0000|0.8000||1|3|0|19/2/2560 13:43:06|1|19/2/2560 15:55:19|1
2525|180220172|19/2/2560|19/2/2560|18/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 18/02/2560 13:36:21 - 18/02/2560 23:26:36,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170219\|Payin2.jpg|2|1|157075.5100|157076.0000|0.4900||1|3|0|19/2/2560 13:43:06|1|19/2/2560 15:55:19|1
2526||19/2/2560|19/2/2560|18/2/2560|||D:\6211\20170219\|report.pdf|3|1||308213.5100||||3||19/2/2560 13:43:06|1|19/2/2560 15:55:17|1
2527|200220171|20/2/2560|20/2/2560|20/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 20/02/2560 00:03:26 - 20/02/2560 13:35:07|20/2/2560 13:35:07|D:\6211\20170220\|Payin1.jpg|1|1|142527.6000|142528.0000|0.4000||1|3|0|20/2/2560 13:48:51|1|20/2/2560 15:26:39|2
2528|190220172|20/2/2560|20/2/2560|19/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 19/02/2560 13:29:58 - 19/02/2560 23:30:50,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170220\|Payin2.jpg|2|1|157584.8000|157585.0000|0.2000||1|3|0|20/2/2560 13:48:51|1|20/2/2560 15:26:40|2
2529||20/2/2560|20/2/2560|19/2/2560|||D:\6211\20170220\|report.pdf|3|1||302874.8000||||3||20/2/2560 13:48:51|1|20/2/2560 15:26:38|2
2530|210220171|21/2/2560|21/2/2560|21/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 21/02/2560 00:01:23 - 21/02/2560 13:47:56|21/2/2560 13:47:56|D:\6211\20170221\|Payin1.jpg|1|1|158453.7000|158454.0000|0.3000||1|3|0|21/2/2560 14:17:43|2|21/2/2560 15:29:43|2
2531|200220172|21/2/2560|21/2/2560|20/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 20/02/2560 13:36:02 - 20/02/2560 23:28:29,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170221\|Payin2.jpg|2|1|168852.7700|168853.0000|0.2300||1|3|0|21/2/2560 14:17:43|2|21/2/2560 15:29:57|2
2532||21/2/2560|21/2/2560|20/2/2560|||D:\6211\20170221\|report.pdf|3|1||311380.7700||||3||21/2/2560 14:17:43|2|21/2/2560 15:29:42|2
2533|220220171|22/2/2560|22/2/2560|22/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 22/02/2560 00:01:27 - 22/02/2560 13:56:44|22/2/2560 13:56:44|D:\6211\20170222\|Payin1.jpg|1|1|151088.9000|151089.0000|0.1000||1|3|0|22/2/2560 14:03:28|2|22/2/2560 15:34:55|2
2534|210220172|22/2/2560|22/2/2560|21/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 21/02/2560 13:48:43 - 21/02/2560 23:29:29,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170222\|Payin2.jpg|2|1|141574.8000|141575.0000|0.2000||1|3|0|22/2/2560 14:03:28|2|22/2/2560 15:34:56|2
2535||22/2/2560|22/2/2560|21/2/2560|||D:\6211\20170222\|report.pdf|3|1||300028.8000||||3||22/2/2560 14:03:28|2|22/2/2560 15:34:53|2
2536|230220171|23/2/2560|23/2/2560|23/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 23/02/2560 00:00:03 - 23/02/2560 12:01:01|23/2/2560 12:01:01|D:\6211\20170223\|Payin1.jpg|1|1|101382.6400|101383.0000|0.3600||1|3|0|23/2/2560 12:07:57|2|23/2/2560 15:05:48|2
2537|220220172|23/2/2560|23/2/2560|22/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 3 22/02/2560 13:57:23 - 22/02/2560 23:24:46,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170223\|Payin2.jpg|2|1|152391.2000|152392.0000|0.8000||1|3|0|23/2/2560 12:07:57|2|23/2/2560 15:05:48|2
2538||23/2/2560|23/2/2560|22/2/2560|||D:\6211\20170223\|report.pdf|3|1||303480.2000||||3||23/2/2560 12:07:57|2|23/2/2560 15:05:47|2
2539|240220171|24/2/2560|24/2/2560|24/2/2560|POS เครื่องที่ 1 จากกะที่ 1 - 2 24/02/2560 00:02:28 - 24/02/2560 13:39:18|24/2/2560 13:39:18|D:\6211\20170224\|Payin1.jpg|1|1|149387.9000|149388.0000|0.1000||1|3|0|24/2/2560 13:51:03|2|24/2/2560 15:35:43|2
2540|230220172|24/2/2560|24/2/2560|23/2/2560|POS เครื่องที่ 1 จากกะที่ 3 - 4 23/02/2560 12:01:13 - 23/02/2560 23:29:15,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20170224\|Payin2.jpg|2|1|192479.7400|192480.0000|0.2600||1|3|0|24/2/2560 13:51:03|2|24/2/2560 15:35:45|2
